filename,width,height,class,xmin,ymin,xmax,ymax
img_97_2000.jpg,816,1056,zebracross,190,525,205,558
img_97_500.jpg,816,1056,zebracross,334,409,437,461
img_97_500.jpg,816,1056,zebracross,282,463,338,595
img_97_500.jpg,816,1056,zebracross,339,595,447,649
img_97_500.jpg,816,1056,zebracross,443,447,497,589
img_98_1000.jpg,816,1056,zebracross,371,467,429,494
img_98_1000.jpg,816,1056,zebracross,346,496,375,567
img_98_1000.jpg,816,1056,zebracross,377,560,432,588
img_98_1000.jpg,816,1056,zebracross,427,492,461,558
img_98_1000.jpg,816,1056,zebracross,797,467,816,536
img_98_2000.jpg,816,1056,zebracross,419,992,444,1007
img_98_2000.jpg,816,1056,zebracross,447,1007,460,1025
img_98_2000.jpg,816,1056,zebracross,407,1011,419,1028
img_98_2000.jpg,816,1056,zebracross,616,483,642,498
img_98_2000.jpg,816,1056,zebracross,644,498,656,529
img_98_2000.jpg,816,1056,zebracross,604,498,616,533
img_98_2000.jpg,816,1056,zebracross,620,531,646,543
img_98_2000.jpg,816,1056,zebracross,418,509,432,543
img_98_2000.jpg,816,1056,zebracross,394,544,420,556
img_98_2000.jpg,816,1056,zebracross,377,510,392,544
img_98_2000.jpg,816,1056,zebracross,388,498,416,511
img_98_2000.jpg,816,1056,zebracross,152,523,166,554
img_98_2000.jpg,816,1056,zebracross,166,509,191,523
img_98_2000.jpg,816,1056,zebracross,192,532,206,554
img_98_2000.jpg,816,1056,zebracross,167,557,194,570
img_98_2000.jpg,816,1056,zebracross,137,13,165,28
img_98_2000.jpg,816,1056,zebracross,124,28,138,62
img_98_2000.jpg,816,1056,zebracross,139,61,167,75
img_98_2000.jpg,816,1056,zebracross,165,26,178,59
img_98_2000.jpg,816,1056,zebracross,350,15,364,51
img_98_2000.jpg,816,1056,zebracross,365,48,392,61
img_98_2000.jpg,816,1056,zebracross,389,13,404,48
img_98_2000.jpg,816,1056,zebracross,362,1,390,13
img_98_2000.jpg,816,1056,zebracross,587,35,619,48
img_98_2000.jpg,816,1056,zebracross,574,1,590,35
img_98_2000.jpg,816,1056,zebracross,614,1,630,35
img_98_500.jpg,816,1056,zebracross,330,404,441,457
img_98_500.jpg,816,1056,zebracross,279,461,342,597
img_98_500.jpg,816,1056,zebracross,448,453,499,578
img_98_500.jpg,816,1056,zebracross,350,595,454,646
img_99_1000.jpg,816,1056,zebracross,386,474,437,499
img_99_1000.jpg,816,1056,zebracross,360,499,382,562
img_99_1000.jpg,816,1056,zebracross,397,567,442,591
img_99_1000.jpg,816,1056,zebracross,439,520,467,566
img_99_1000.jpg,816,1056,zebracross,1,522,15,584
img_99_2000.jpg,816,1056,zebracross,158,526,172,563
img_99_2000.jpg,816,1056,zebracross,171,513,195,527
img_99_2000.jpg,816,1056,zebracross,173,561,199,574
img_99_2000.jpg,816,1056,zebracross,199,525,212,560
img_99_2000.jpg,816,1056,zebracross,383,512,397,546
img_99_2000.jpg,816,1056,zebracross,398,499,422,512
img_99_2000.jpg,816,1056,zebracross,424,524,437,543
img_99_2000.jpg,816,1056,zebracross,402,546,425,560
img_99_2000.jpg,816,1056,zebracross,650,984,676,997
img_99_2000.jpg,816,1056,zebracross,638,1000,651,1026
img_99_2000.jpg,816,1056,zebracross,678,997,690,1027
img_99_2000.jpg,816,1056,zebracross,620,487,648,500
img_99_2000.jpg,816,1056,zebracross,649,501,662,533
img_99_2000.jpg,816,1056,zebracross,624,535,648,545
img_99_2000.jpg,816,1056,zebracross,608,501,623,535
img_99_2000.jpg,816,1056,zebracross,597,37,623,50
img_99_2000.jpg,816,1056,zebracross,620,2,635,37
img_99_2000.jpg,816,1056,zebracross,580,3,596,38
img_99_2000.jpg,816,1056,zebracross,807,1,814,23
img_99_2000.jpg,816,1056,zebracross,394,16,409,48
img_99_2000.jpg,816,1056,zebracross,354,17,369,53
img_99_2000.jpg,816,1056,zebracross,371,51,394,65
img_99_2000.jpg,816,1056,zebracross,366,3,393,16
img_99_500.jpg,816,1056,zebracross,355,419,461,473
img_99_500.jpg,816,1056,zebracross,310,471,365,604
img_99_500.jpg,816,1056,zebracross,371,606,478,656
img_99_500.jpg,816,1056,zebracross,468,512,524,605
